Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
21-AUG-2018,11864.7,11870.65,11828.4,11862.1,398103951.0,18005.78
23-AUG-2018,11910.75,11910.75,11839.3,11881.4,432007236.0,20774.28
24-AUG-2018,11865.2,11901.95,11824.15,11856.2,455729120.0,17745.2
27-AUG-2018,11905.5,11997.75,11895.95,11989.35,403961101.0,16486.1
28-AUG-2018,12028.5,12056.85,12001.45,12028.3,421365193.0,18180.68
29-AUG-2018,12036.75,12047.1,11986.95,11998.6,514214498.0,20377.61
30-AUG-2018,12002.25,12007.55,11954.65,11991.15,597547976.0,24704.31
31-AUG-2018,11993.05,12049.1,11959.7,12003.1,636312047.0,26450.63
03-SEP-2018,12075.8,12075.8,11888.5,11904.35,466166979.0,20836.08
04-SEP-2018,11917.6,11923.1,11771.8,11798.95,477602670.0,21342.47
05-SEP-2018,11789.1,11816.85,11657.15,11751.05,606042210.0,21349.12
06-SEP-2018,11792.25,11838.45,11710.95,11815.4,499894777.0,21199.75
07-SEP-2018,11838.2,11893.75,11767.2,11879.9,552913242.0,23388.32
10-SEP-2018,11860.9,11867.25,11706.7,11717.95,493368544.0,21193.9
11-SEP-2018,11757.15,11759.45,11541.8,11555.2,547313340.0,23796.06
12-SEP-2018,11604.55,11648.0,11508.5,11635.2,533033916.0,21055.91
14-SEP-2018,11711.2,11800.2,11707.3,11791.7,483721928.0,21335.08
17-SEP-2018,11740.8,11740.8,11645.6,11656.5,385513868.0,15762.79
18-SEP-2018,11659.0,11690.95,11535.5,11546.15,564873683.0,19421.55
19-SEP-2018,11595.0,11602.2,11471.6,11499.85,532690349.0,20323.75
21-SEP-2018,11539.6,11610.05,11073.95,11387.55,1129401189.0,42767.19
24-SEP-2018,11412.35,11416.95,11163.7,11185.55,644807335.0,27761.83
25-SEP-2018,11185.6,11304.7,11089.2,11287.6,727009003.0,28417.13
26-SEP-2018,11370.35,11370.35,11218.15,11279.5,612154047.0,22277.65
27-SEP-2018,11305.2,11313.85,11164.6,11186.7,704063791.0,28591.82
28-SEP-2018,11221.55,11247.25,11039.35,11126.4,715947003.0,28536.89
01-OCT-2018,11123.95,11224.1,11002.25,11197.05,616339911.0,25218.31
03-OCT-2018,11172.1,11177.4,11029.35,11045.8,622050396.0,26425.83
04-OCT-2018,10938.75,10938.75,10742.5,10794.3,653027369.0,28829.04
05-OCT-2018,10711.3,10735.85,10454.95,10510.05,847949244.0,29706.09
08-OCT-2018,10502.05,10587.4,10373.15,10523.8,678303671.0,26571.51
09-OCT-2018,10566.7,10576.65,10433.2,10473.55,659327711.0,23075.37
10-OCT-2018,10505.75,10678.85,10496.7,10657.8,601087367.0,24685.52
11-OCT-2018,10360.8,10537.95,10329.05,10432.05,682772633.0,26409.36
12-OCT-2018,10532.25,10692.1,10523.3,10671.3,521872348.0,22732.14
15-OCT-2018,10722.4,10725.45,10607.35,10712.6,392646214.0,17809.2
16-OCT-2018,10751.75,10813.65,10729.5,10796.1,411420766.0,19013.95
17-OCT-2018,10900.6,10922.95,10632.9,10648.7,458930781.0,21315.58
19-OCT-2018,10541.05,10586.75,10449.35,10504.05,570138805.0,25478.9
22-OCT-2018,10606.1,10608.65,10424.35,10445.85,453438974.0,20921.4
23-OCT-2018,10354.15,10423.65,10294.85,10341.55,452077911.0,21705.09
24-OCT-2018,10468.15,10481.95,10313.5,10415.4,525590536.0,23530.54
25-OCT-2018,10319.35,10351.5,10267.6,10307.7,776712468.0,29000.6
26-OCT-2018,10308.8,10321.8,10186.0,10225.3,578224558.0,20550.28
29-OCT-2018,10272.7,10473.75,10213.0,10452.8,552310007.0,21871.98
30-OCT-2018,10444.05,10491.85,10387.15,10413.6,502232408.0,19114.82
31-OCT-2018,10428.9,10615.1,10322.35,10604.6,607333586.0,27101.0
01-NOV-2018,10660.5,10660.7,10567.45,10607.6,566850800.0,23536.42
02-NOV-2018,10691.15,10841.7,10686.2,10782.3,656037238.0,26756.42
05-NOV-2018,10786.65,10789.2,10708.85,10761.0,470065486.0,18340.01
06-NOV-2018,10790.1,10836.4,10717.3,10758.45,438807073.0,17037.56
07-NOV-2018,10842.95,10845.5,10812.8,10828.85,49597981.0,1961.87
09-NOV-2018,10845.9,10855.4,10779.15,10823.3,441548166.0,18554.74
12-NOV-2018,10847.3,10883.1,10696.4,10715.05,386537354.0,16566.14
13-NOV-2018,10686.2,10820.35,10674.25,10807.3,385548439.0,16421.9
14-NOV-2018,10857.95,10875.15,10759.1,10803.15,670239963.0,24562.65
15-NOV-2018,10807.3,10867.1,10779.05,10844.6,518892413.0,18833.17
16-NOV-2018,10871.6,10922.05,10855.05,10908.2,602278728.0,20921.91
19-NOV-2018,10958.25,10999.35,10914.6,10988.15,482564210.0,17315.91
20-NOV-2018,10963.95,10967.1,10860.1,10875.0,483561855.0,16467.42
21-NOV-2018,10891.4,10897.6,10791.05,10836.3,492686031.0,18777.85
22-NOV-2018,10847.75,10878.85,10746.75,10761.4,408064396.0,15103.09
26-NOV-2018,10803.45,10866.7,10719.6,10856.85,508190142.0,19698.26
27-NOV-2018,10848.55,10915.05,10825.3,10905.85,541395771.0,20766.1
28-NOV-2018,10926.75,10972.85,10919.8,10940.25,609902090.0,21482.75
29-NOV-2018,11017.75,11087.75,10990.65,11065.9,941637341.0,31505.11
30-NOV-2018,11098.35,11130.0,11045.85,11092.25,802093420.0,26427.09
03-DEC-2018,11146.8,11154.2,11065.55,11103.2,608638414.0,22323.06
04-DEC-2018,11097.5,11112.65,11054.65,11086.4,487797881.0,19497.03
05-DEC-2018,11036.1,11037.25,10953.75,10989.15,501908799.0,18928.67
06-DEC-2018,10922.6,10924.35,10793.7,10805.85,507910485.0,20286.98
07-DEC-2018,10849.1,10903.45,10804.25,10894.1,494143024.0,21785.48
10-DEC-2018,10706.7,10752.1,10674.15,10686.25,538063639.0,19440.74
11-DEC-2018,10546.4,10782.25,10532.65,10761.75,616413785.0,23775.05
12-DEC-2018,10805.45,10974.55,10778.15,10960.45,529062342.0,21084.63
13-DEC-2018,11031.75,11071.45,10979.4,11023.05,546794697.0,21729.69
14-DEC-2018,11018.15,11055.3,10986.8,11040.3,534769907.0,18785.31
17-DEC-2018,11087.2,11136.75,11077.4,11125.75,435539848.0,15814.44
18-DEC-2018,11089.65,11160.25,11061.05,11150.9,430329852.0,16830.01
19-DEC-2018,11177.95,11239.65,11176.35,11223.4,506408963.0,22377.95
20-DEC-2018,11144.05,11212.1,11135.75,11201.35,476918002.0,18627.87
21-DEC-2018,11198.65,11220.0,10991.5,11005.85,602699200.0,23604.77
24-DEC-2018,11028.8,11030.6,10891.15,10904.7,377594512.0,14124.08
26-DEC-2018,10875.1,10988.15,10766.5,10968.85,434838223.0,16686.94
27-DEC-2018,11055.5,11068.75,11003.5,11015.8,686265362.0,23470.39
28-DEC-2018,11056.6,11134.2,11053.35,11101.65,380419086.0,15782.29
31-DEC-2018,11154.1,11167.4,11100.35,11110.15,307709495.0,13371.42
01-JAN-2019,11130.55,11161.0,11051.5,11148.8,261689768.0,11055.54
02-JAN-2019,11110.15,11139.45,10977.65,11032.0,479573539.0,18785.98
03-JAN-2019,11035.7,11059.55,10904.85,10914.8,463008349.0,18406.36
04-JAN-2019,10940.9,10981.45,10869.45,10966.15,463083403.0,17840.07
07-JAN-2019,11044.05,11070.2,10983.55,11005.1,408861633.0,15628.94
08-JAN-2019,11018.9,11047.45,10967.85,11031.3,411383722.0,16615.01
09-JAN-2019,11089.45,11098.35,10973.1,11078.0,485649256.0,19477.34
10-JAN-2019,11083.65,11087.65,11032.05,11054.45,394891069.0,15393.94
11-JAN-2019,11067.15,11081.85,10970.75,11025.85,372755460.0,15876.42
14-JAN-2019,11033.65,11034.45,10918.35,10965.05,413114985.0,15822.62
15-JAN-2019,11005.05,11117.45,11005.05,11107.75,415959403.0,17766.77
16-JAN-2019,11120.65,11151.25,11097.4,11111.65,382299958.0,15799.34
17-JAN-2019,11141.45,11151.7,11066.7,11123.9,392333417.0,16047.72
18-JAN-2019,11135.25,11146.45,11066.85,11109.5,455935490.0,19391.67
21-JAN-2019,11122.1,11188.5,11090.65,11153.35,426708208.0,20047.15
22-JAN-2019,11142.75,11142.75,11057.6,11124.35,460402016.0,21251.26
23-JAN-2019,11133.25,11145.1,11015.75,11034.8,431966710.0,18429.71
24-JAN-2019,11047.85,11064.25,11000.5,11049.05,521455279.0,19562.47
25-JAN-2019,11062.55,11128.7,10941.85,10968.3,629065512.0,24720.16
28-JAN-2019,10978.9,10985.35,10803.25,10836.65,583915207.0,24860.62
29-JAN-2019,10826.4,10868.0,10763.15,10829.95,518523830.0,22257.29
30-JAN-2019,10879.45,10886.9,10788.25,10829.5,567122863.0,24677.79
31-JAN-2019,10869.25,11002.5,10853.9,10996.8,836962479.0,32388.83
01-FEB-2019,11018.7,11157.65,10981.15,11066.7,706450230.0,27897.74
04-FEB-2019,11051.05,11084.75,10975.0,11070.45,455398569.0,18430.04
05-FEB-2019,11067.0,11104.55,11044.6,11079.65,443600813.0,16662.9
06-FEB-2019,11111.75,11217.6,11108.7,11206.0,453221508.0,18730.8
07-FEB-2019,11215.3,11272.2,11198.75,11229.05,477554001.0,17902.35
08-FEB-2019,11184.25,11199.2,11076.15,11094.1,546054674.0,19035.8
11-FEB-2019,11080.05,11080.05,10996.3,11030.0,456225793.0,17520.78
12-FEB-2019,11022.9,11054.0,10963.1,10971.4,458531134.0,17395.71
13-FEB-2019,11009.5,11028.85,10903.6,10923.9,474591263.0,18789.88
14-FEB-2019,10914.1,10922.55,10856.9,10888.4,822641878.0,24158.81
15-FEB-2019,10917.0,10921.65,10743.75,10845.85,713620118.0,24460.65
18-FEB-2019,10857.9,10876.35,10749.75,10761.2,476725198.0,18020.43
19-FEB-2019,10758.3,10846.15,10713.3,10731.1,466195624.0,17119.37
20-FEB-2019,10781.45,10882.3,10778.3,10865.1,460390179.0,16685.85
21-FEB-2019,10875.3,10940.8,10853.45,10925.05,438886110.0,17740.67
22-FEB-2019,10920.45,10946.15,10901.05,10937.35,568898054.0,27522.36
25-FEB-2019,10960.85,11029.05,10934.6,11021.75,609844710.0,20388.54
26-FEB-2019,10917.85,11036.15,10866.2,10981.55,612226029.0,23263.28
27-FEB-2019,11027.6,11097.5,10903.65,10961.8,575902937.0,22463.58
28-FEB-2019,11019.6,11019.9,10948.35,10959.9,953836362.0,32234.27
01-MAR-2019,11009.7,11053.2,10998.0,11040.55,569551987.0,19693.57
05-MAR-2019,11043.95,11185.1,11001.0,11177.2,618761765.0,22508.93
06-MAR-2019,11218.4,11257.0,11197.35,11246.2,625197484.0,22538.48
07-MAR-2019,11270.55,11278.4,11219.55,11244.05,574079883.0,19271.89
08-MAR-2019,11225.35,11236.0,11194.05,11225.0,520217347.0,17895.06
11-MAR-2019,11260.65,11387.35,11251.75,11375.7,567377087.0,21697.57
12-MAR-2019,11441.0,11521.85,11436.7,11499.95,638431960.0,26550.5
13-MAR-2019,11525.35,11540.55,11472.9,11527.2,629811249.0,26315.81
14-MAR-2019,11566.3,11569.0,11494.9,11522.9,469371485.0,19964.98
15-MAR-2019,11554.85,11653.05,11550.6,11595.05,700551590.0,30266.47
18-MAR-2019,11641.25,11693.9,11580.95,11629.75,510981209.0,20681.4
19-MAR-2019,11668.55,11706.55,11621.15,11696.5,520328904.0,19891.03
20-MAR-2019,11717.7,11719.6,11663.7,11681.3,692998518.0,22897.77
22-MAR-2019,11706.4,11733.2,11592.95,11613.55,613637002.0,24404.36
25-MAR-2019,11551.15,11551.15,11464.75,11504.75,496171258.0,17732.37
26-MAR-2019,11527.25,11647.05,11510.15,11632.65,516908313.0,19283.94
27-MAR-2019,11682.0,11698.45,11567.5,11595.65,617827236.0,23811.91
28-MAR-2019,11614.3,11735.15,11603.7,11719.35,941030305.0,33369.7
29-MAR-2019,11776.25,11794.85,11727.3,11789.2,887079071.0,27527.01
01-APR-2019,11834.85,11902.25,11809.0,11832.65,643705302.0,24219.44
02-APR-2019,11873.5,11876.1,11814.0,11861.4,641596176.0,23349.24
03-APR-2019,11886.5,11912.65,11780.55,11794.6,660309707.0,24526.15
04-APR-2019,11813.55,11814.4,11711.0,11753.5,648258414.0,24295.23
05-APR-2019,11794.05,11842.05,11767.1,11820.1,585478908.0,18917.33
08-APR-2019,11856.15,11862.25,11706.8,11760.1,611191962.0,19561.51
09-APR-2019,11768.3,11837.15,11721.3,11825.65,535902983.0,19837.97
10-APR-2019,11803.1,11835.6,11731.2,11743.9,592384227.0,26587.23
11-APR-2019,11752.0,11770.4,11713.95,11760.0,501921193.0,18518.99
12-APR-2019,11775.4,11820.25,11746.8,11807.85,468447694.0,17899.16
15-APR-2019,11833.0,11868.85,11812.25,11856.45,512056678.0,18839.79
16-APR-2019,11902.0,11972.5,11898.0,11950.05,621572520.0,22354.98
18-APR-2019,12013.7,12013.7,11894.65,11913.35,573791651.0,23222.46
22-APR-2019,11885.05,11885.05,11735.75,11745.9,434148269.0,17017.4
23-APR-2019,11765.5,11797.4,11716.5,11727.65,440462641.0,18553.38
24-APR-2019,11750.75,11883.2,11726.6,11869.55,530746090.0,21538.92
25-APR-2019,11880.0,11938.55,11770.2,11787.4,882694154.0,34145.95
26-APR-2019,11829.8,11894.85,11806.65,11886.7,517783419.0,22482.45
30-APR-2019,11879.75,11881.65,11782.65,11874.25,769626461.0,28420.69
02-MAY-2019,11851.45,11915.2,11823.5,11845.6,641085374.0,23217.06
03-MAY-2019,11843.35,11882.85,11814.05,11828.05,500002080.0,19919.95
06-MAY-2019,11723.7,11748.6,11684.25,11708.85,469289620.0,18162.43
07-MAY-2019,11760.9,11767.85,11597.35,11610.1,516723480.0,20655.95
08-MAY-2019,11591.15,11591.45,11459.0,11470.8,750320961.0,21608.1
09-MAY-2019,11435.0,11469.05,11368.6,11415.9,659627065.0,21179.8
10-MAY-2019,11427.4,11456.6,11364.8,11391.85,750713890.0,21746.68
13-MAY-2019,11371.2,11405.9,11228.05,11249.85,681360515.0,19973.15
14-MAY-2019,11250.05,11388.9,11201.2,11318.0,822711342.0,24072.88
15-MAY-2019,11363.45,11383.6,11232.4,11253.85,711657068.0,22169.86
16-MAY-2019,11274.5,11365.1,11229.75,11341.6,681607759.0,21036.37
17-MAY-2019,11344.7,11502.35,11340.55,11485.85,742572635.0,25805.52
20-MAY-2019,11734.55,11919.5,11672.1,11903.95,799654524.0,30910.62
21-MAY-2019,11940.55,11957.75,11759.65,11786.3,665336233.0,25996.89
22-MAY-2019,11806.65,11855.1,11760.1,11811.3,651781719.0,23741.16
23-MAY-2019,11974.75,12115.9,11704.75,11745.5,1019874149.0,38310.87
24-MAY-2019,11832.9,11956.25,11755.9,11944.65,739232097.0,26438.57
27-MAY-2019,11950.55,12052.7,11908.75,12023.75,683042290.0,24356.87
28-MAY-2019,12059.95,12059.95,11970.25,12033.1,1058069075.0,38167.45
29-MAY-2019,12014.85,12030.15,11939.6,11962.35,545315344.0,20626.02
30-MAY-2019,11968.55,12059.65,11963.6,12038.2,875194923.0,25731.17
31-MAY-2019,12092.45,12136.65,11935.9,12028.25,800233741.0,28620.56
03-JUN-2019,12061.15,12204.05,12024.8,12190.85,561032903.0,22606.48
04-JUN-2019,12155.8,12200.8,12108.15,12122.6,528209165.0,19745.19
06-JUN-2019,12141.85,12141.85,11921.1,11932.95,673613170.0,26137.67
07-JUN-2019,11951.65,11983.0,11854.25,11957.05,490196986.0,18786.77
10-JUN-2019,12019.5,12058.6,11959.55,12006.85,492817086.0,16586.2
11-JUN-2019,12042.45,12085.1,11984.1,12053.6,510749542.0,18892.92
12-JUN-2019,12050.0,12050.05,11953.25,11989.2,443050034.0,17418.94
13-JUN-2019,11960.05,12011.65,11897.15,11995.2,649688906.0,22507.39
14-JUN-2019,11991.15,11992.95,11874.8,11899.35,558562993.0,19544.55
17-JUN-2019,11916.4,11916.45,11729.0,11743.0,500376784.0,19985.01
18-JUN-2019,11748.45,11797.45,11711.85,11761.65,557132144.0,20579.77
19-JUN-2019,11814.05,11869.8,11686.95,11753.05,664908409.0,22742.7
20-JUN-2019,11718.15,11913.1,11695.15,11901.15,650015464.0,22794.57
21-JUN-2019,11893.6,11893.95,11783.85,11802.45,717435942.0,28523.61
24-JUN-2019,11807.05,11833.85,11754.15,11782.95,451400585.0,16084.28
25-JUN-2019,11762.4,11888.15,11732.65,11871.9,493749317.0,19801.89
26-JUN-2019,11844.35,11953.05,11833.55,11928.85,547609782.0,19178.19
27-JUN-2019,11941.9,11992.6,11912.1,11931.35,852288099.0,28750.47
28-JUN-2019,11951.4,11961.5,11867.9,11882.1,494739651.0,19245.62
01-JUL-2019,11932.85,11974.75,11925.7,11957.5,435729215.0,16002.36
02-JUL-2019,11983.45,12008.2,11910.7,12001.6,500301904.0,16310.7
03-JUL-2019,12025.2,12039.2,11981.45,12015.2,529062743.0,17906.98
04-JUL-2019,12027.0,12066.75,12022.9,12044.8,621656629.0,19173.07
05-JUL-2019,12063.9,12081.7,11888.6,11904.05,800017085.0,24446.34
08-JUL-2019,11858.7,11860.05,11613.8,11650.35,676971875.0,23021.27
09-JUL-2019,11626.45,11679.5,11553.45,11655.85,601945562.0,25198.4
10-JUL-2019,11635.5,11688.0,11570.45,11593.8,517327104.0,20892.05
11-JUL-2019,11655.4,11692.8,11613.05,11678.6,515459796.0,19568.64
12-JUL-2019,11697.1,11738.85,11641.45,11654.85,522356896.0,20756.19
15-JUL-2019,11712.65,11716.95,11634.65,11692.65,514667482.0,19583.3
16-JUL-2019,11698.55,11778.55,11677.15,11773.15,659503243.0,20335.33
17-JUL-2019,11780.6,11819.45,11762.7,11798.45,648150183.0,19742.39
18-JUL-2019,11787.0,11787.55,11688.25,11701.4,690348502.0,21030.04
19-JUL-2019,11736.75,11750.45,11498.95,11519.25,708959465.0,23834.02
22-JUL-2019,11493.8,11498.0,11397.8,11456.25,705728307.0,23740.85
23-JUL-2019,11480.85,11498.95,11408.25,11436.55,677175001.0,23512.99
24-JUL-2019,11429.55,11465.5,11322.8,11360.15,708854870.0,24019.64
25-JUL-2019,11381.75,11456.65,11339.45,11352.35,789190281.0,29697.55
26-JUL-2019,11350.35,11416.05,11312.75,11394.7,776989626.0,24346.12
29-JUL-2019,11413.85,11416.35,11252.95,11290.9,1287644420.0,22652.68
30-JUL-2019,11313.0,11367.5,11167.1,11179.55,1027842998.0,25177.09
31-JUL-2019,11129.45,11245.55,11089.2,11221.2,863147144.0,27779.96
01-AUG-2019,11164.05,11186.8,10981.95,11080.9,803068344.0,25245.67
02-AUG-2019,11030.05,11180.8,10944.4,11100.45,1005932582.0,29326.82
05-AUG-2019,11001.6,11004.4,10887.45,10970.05,791957616.0,24641.49
06-AUG-2019,10923.0,11122.4,10921.45,11058.9,826578515.0,25880.9
07-AUG-2019,11070.05,11090.4,10951.3,10970.55,879003009.0,25407.64
08-AUG-2019,11017.0,11169.85,10960.75,11144.15,863782500.0,26095.34
09-AUG-2019,11198.95,11296.6,11175.9,11222.2,887924510.0,26046.9
13-AUG-2019,11248.0,11253.2,11004.9,11027.4,1034564056.0,29466.84
14-AUG-2019,11096.7,11178.2,11036.1,11133.75,868086016.0,25506.57
16-AUG-2019,11141.95,11172.8,11029.1,11154.55,895118491.0,23332.94
19-AUG-2019,11200.25,11251.45,11144.0,11158.95,645261155.0,18027.94
20-AUG-2019,11169.0,11179.35,11083.9,11115.6,774295643.0,20932.05
21-AUG-2019,11119.05,11131.15,11000.75,11012.0,868735164.0,20896.08
22-AUG-2019,10999.1,11001.8,10815.45,10836.85,1109590806.0,23878.59
22-AUG-2019,10999.1,11001.8,10815.45,10836.85,1109590806.0,23878.59
23-AUG-2019,10797.25,10958.95,10730.9,10925.9,1072172091.0,25729.56
26-AUG-2019,11098.75,11164.05,10852.45,11152.65,1147522062.0,27569.8
27-AUG-2019,11201.8,11249.35,11154.5,11213.7,1202290996.0,37681.31
28-AUG-2019,11212.85,11239.25,11096.7,11154.55,912210588.0,21010.36
29-AUG-2019,11107.6,11135.85,11034.3,11069.3,989250934.0,23992.56
30-AUG-2019,11110.1,11174.35,11002.2,11155.1,971311298.0,26138.2
03-SEP-2019,11092.1,11098.1,10900.45,10925.2,722969994.0,21112.26
04-SEP-2019,10919.95,10977.05,10861.95,10964.3,776602270.0,23428.9
05-SEP-2019,10983.05,11043.25,10945.8,10975.0,842545723.0,22153.36
06-SEP-2019,11011.5,11078.25,10989.5,11068.15,756179287.0,21658.81
09-SEP-2019,11059.35,11147.7,11015.3,11122.95,616866329.0,17659.13
11-SEP-2019,11147.9,11179.05,11129.45,11161.65,1042362202.0,25844.35
12-SEP-2019,11185.5,11212.3,11096.45,11113.5,859345190.0,21580.36
13-SEP-2019,11122.0,11213.65,11071.1,11205.1,929292369.0,22313.99
16-SEP-2019,11123.9,11186.55,11100.65,11139.85,650416707.0,19764.77
17-SEP-2019,11137.15,11137.15,10931.55,10951.55,851220149.0,22055.91
18-SEP-2019,11007.9,11020.0,10938.25,10980.8,798888585.0,20215.8
19-SEP-2019,10986.45,10986.45,10812.7,10848.85,1120155190.0,19913.7
20-SEP-2019,10891.55,11524.0,10831.4,11432.0,2045265251.0,63828.6
23-SEP-2019,11692.05,11837.65,11630.3,11746.25,1338329722.0,48476.23
24-SEP-2019,11741.25,11797.8,11685.75,11737.45,965535012.0,32024.36
25-SEP-2019,11713.1,11713.55,11558.75,11581.6,934419558.0,30170.99
26-SEP-2019,11609.5,11751.15,11606.3,11714.85,1196607574.0,36975.92
27-SEP-2019,11700.65,11741.15,11651.25,11663.5,979136708.0,24793.69
30-SEP-2019,11643.55,11653.9,11532.1,11613.3,1439560001.0,31437.98
01-OCT-2019,11655.5,11694.6,11380.8,11497.5,1876909436.0,36949.56
03-OCT-2019,11458.9,11504.6,11393.55,11444.8,1395458125.0,27633.14
04-OCT-2019,11516.45,11529.1,11287.5,11303.4,1247901278.0,27634.63
07-OCT-2019,11320.55,11349.05,11225.3,11239.05,1061142532.0,24355.74
09-OCT-2019,11263.8,11431.4,11200.95,11423.65,1204890333.0,27251.82
10-OCT-2019,11390.1,11404.65,11320.4,11345.0,1254008680.0,25731.48
11-OCT-2019,11368.9,11468.95,11299.5,11412.95,1159991457.0,29424.98
14-OCT-2019,11444.6,11530.6,11403.9,11455.7,973252899.0,23123.85
15-OCT-2019,11475.15,11575.75,11457.65,11544.45,897267904.0,25690.47
16-OCT-2019,11580.8,11602.75,11537.55,11588.65,1093555770.0,27875.82
17-OCT-2019,11592.6,11730.25,11567.3,11718.35,1269119374.0,28009.87
18-OCT-2019,11715.1,11828.15,11688.05,11806.2,1266569197.0,29509.97
22-OCT-2019,11806.05,11863.55,11733.5,11749.9,1288981608.0,37867.95
23-OCT-2019,11758.85,11812.95,11713.9,11762.45,1047120652.0,29470.24
24-OCT-2019,11817.45,11836.35,11690.85,11738.25,1675387538.0,31195.55
25-OCT-2019,11794.5,11795.35,11641.95,11734.35,1470372841.0,31518.94
27-OCT-2019,11814.1,11824.8,11761.0,11782.5,274741328.0,4386.81
29-OCT-2019,11796.4,11961.75,11779.75,11942.05,1602095073.0,34384.78
30-OCT-2019,12033.4,12038.1,11943.1,12002.95,1290447981.0,32297.57
31-OCT-2019,12050.35,12099.1,12014.35,12037.25,2125487687.0,38729.7
01-NOV-2019,12049.25,12082.05,12011.6,12047.8,1908441647.0,31986.59
04-NOV-2019,12084.15,12140.6,12056.35,12089.15,1247189596.0,29637.89
05-NOV-2019,12119.35,12123.8,12004.15,12056.15,1037106079.0,28097.58
06-NOV-2019,12051.6,12139.6,11991.05,12104.2,1029509863.0,30410.03
07-NOV-2019,12160.25,12161.6,12090.35,12152.95,1050826641.0,29804.0
08-NOV-2019,12133.05,12173.95,12026.4,12044.85,1333744868.0,32266.89
11-NOV-2019,12015.9,12071.05,12000.5,12053.3,950926939.0,23303.28
13-NOV-2019,12053.65,12099.0,11961.75,11980.65,1159719494.0,28278.91
14-NOV-2019,11998.1,12029.45,11935.85,12001.1,1378079286.0,25931.24
15-NOV-2019,12034.55,12096.1,12008.55,12022.8,1653923262.0,28775.35
18-NOV-2019,12043.9,12071.35,11995.2,12010.9,1272353250.0,23482.06
19-NOV-2019,12041.4,12071.95,12000.85,12054.7,1906401025.0,32644.39
20-NOV-2019,12117.35,12156.35,12083.8,12116.2,2681802230.0,31773.66
21-NOV-2019,12146.05,12148.25,12070.9,12082.7,1654076974.0,28513.56
22-NOV-2019,12083.2,12083.95,11999.5,12031.2,1146476236.0,25723.43
25-NOV-2019,12039.95,12203.15,12037.3,12192.65,1295685591.0,26960.5
26-NOV-2019,12230.95,12255.15,12117.6,12150.7,2947394322.0,69911.56
27-NOV-2019,12183.0,12230.6,12172.0,12217.5,1172561401.0,26171.33
28-NOV-2019,12246.75,12286.6,12216.35,12278.45,1570598065.0,31990.22
29-NOV-2019,12275.95,12277.3,12145.6,12182.6,1603807228.0,33353.36
02-DEC-2019,12255.4,12255.5,12147.7,12175.15,2434824538.0,31179.78
03-DEC-2019,12196.15,12196.9,12079.15,12115.8,1560648131.0,25010.67
04-DEC-2019,12089.25,12172.05,12057.65,12160.85,1670720452.0,28674.99
05-DEC-2019,12183.9,12190.8,12106.9,12126.5,1070921388.0,25178.73
06-DEC-2019,12156.15,12166.05,11990.3,12024.95,1338642525.0,24301.57
09-DEC-2019,12041.25,12082.25,11987.3,12033.3,1115320862.0,22113.41
10-DEC-2019,12046.4,12049.35,11935.0,11945.8,1222345671.0,22636.14
11-DEC-2019,11957.75,12013.3,11918.95,11999.95,1415176257.0,24354.6
12-DEC-2019,12037.95,12099.05,12026.4,12065.85,1061800238.0,23746.77
13-DEC-2019,12120.15,12194.6,12118.25,12182.7,1131609701.0,27441.01
16-DEC-2019,12222.85,12226.0,12137.4,12144.85,773530469.0,21280.81
17-DEC-2019,12173.4,12266.15,12160.9,12248.95,972559023.0,25946.58
18-DEC-2019,12280.05,12319.2,12240.75,12304.25,1029683849.0,27688.75
19-DEC-2019,12306.7,12352.65,12280.35,12343.85,1007227537.0,24519.89
20-DEC-2019,12351.9,12378.8,12340.05,12363.4,1203286549.0,33221.72
23-DEC-2019,12330.35,12381.4,12304.4,12354.95,902079631.0,22567.18
24-DEC-2019,12362.25,12375.0,12300.3,12312.1,725662777.0,17944.63
26-DEC-2019,12311.25,12319.55,12221.65,12229.15,865726853.0,20886.92
27-DEC-2019,12273.95,12355.65,12259.35,12344.6,711181375.0,18475.38
30-DEC-2019,12373.05,12387.3,12313.1,12354.25,710778770.0,18112.89
31-DEC-2019,12347.25,12347.25,12252.55,12267.75,753781413.0,19123.69
01-JAN-2020,12299.85,12320.75,12263.2,12279.05,446251194.0,12946.17
02-JAN-2020,12294.95,12387.65,12292.2,12380.5,645781490.0,19429.69
03-JAN-2020,12359.7,12368.6,12292.4,12328.6,671669795.0,21761.81
06-JAN-2020,12270.25,12278.25,12070.75,12090.6,652762014.0,21896.93
07-JAN-2020,12174.65,12255.75,12106.3,12154.95,736051577.0,23115.45
08-JAN-2020,12034.4,12145.0,12026.8,12131.45,948960796.0,22902.66
09-JAN-2020,12259.55,12328.25,12241.75,12319.7,1053400858.0,24027.71
10-JAN-2020,12372.0,12412.95,12316.6,12359.7,939484313.0,24092.51
13-JAN-2020,12401.15,12442.55,12391.5,12436.45,783662824.0,22316.59
14-JAN-2020,12442.6,12480.45,12417.7,12468.55,838396839.0,23098.0
15-JAN-2020,12458.3,12470.35,12392.55,12458.85,974972459.0,23105.34
16-JAN-2020,12468.6,12506.4,12431.5,12470.6,732714264.0,20716.27
17-JAN-2020,12445.75,12500.95,12439.15,12471.15,1709289047.0,26290.92
20-JAN-2020,12544.4,12544.4,12335.1,12343.2,1063748617.0,26310.52
